"","QDS_richness","Elevation","MAP","PDQ","Surface.T","NDVI","CEC","Clay","Soil.C","pH","rough_rough_Elevation","rough_rough_MAP","rough_rough_PDQ","rough_rough_Surface.T","rough_rough_NDVI","rough_rough_CEC","rough_rough_Clay","rough_rough_Soil.C","rough_rough_pH","log_QDS_richness"
"11",49,62.4864015174186,238.695327538384,10.2672113089465,306.472918300654,29999982.6797386,7.03628623962402,16.4260578536987,34.590425567627,63.203009185791,10.8196459446152,4.97724666642554,0.633780134846299,0.342454684095865,1515922.51270879,1.20997258928087,1.23282379786174,2.54196533203125,1.07311787075467,3.89182029811063
"12",7,35.0176252853122,250.17921617296,9.66884296456794,301.793850762527,23517578.9760349,32.0862007141113,0.73890849724412,75.091194152832,2.01296301260591,8.44017751361907,2.52790662977429,0.437743951213194,0.778061909949154,1709485.29411765,13.7291189829508,2.32874533027677,13.9912916819255,7.02705512297798,1.94591014905531
"13",30,65.2061090972741,256.220764372084,11.7722854951361,303.625707813428,31073179.0577342,10.1721296310425,14.2610080838203,44.7779535293579,42.1801638901234,27.8935128606984,9.81897880062505,1.50525474627124,1.02456365681794,2611847.90602196,1.13365413660095,3.56103593355942,4.80663338646056,9.86613941713478,3.40119738166216
"14",54,79.7785095979784,270.576124081082,12.4064563016795,305.949637472767,34585520.8061002,7.89870756149292,20.2878820037842,35.0223547363281,63.3114064025879,8.18660982590148,5.06154273704246,0.379324558539951,0.415684943113047,1814053.1590414,0.828397494422065,1.3555007341173,3.06295883178711,0.448481784396701,3.98898404656427
"15",3,114.908656496605,254.475581772661,12.770881028567,306.83392748887,30355437.7427299,8.71670335272084,18.5811384449834,33.311987006146,63.3040778118631,6.48140274712681,5.23718042291753,0.536695838266508,0.320365455159508,1000887.39571915,0.637856196131354,0.822485435083046,2.85278886034211,0.759192992605943,1.09861228866811
"16",3,155.422056351213,259.632684681151,14.5613462417904,306.777530296841,29476234.1707516,8.83767339587212,18.9505052566528,35.7769494056702,62.2992043495178,7.77206685184897,3.54929111453802,0.38712056971367,0.316080218545751,761493.72692747,0.347023861512305,0.724028352707151,3.04687159023588,0.528194795525263,1.09861228866811
"17",149,70.8812601012872,214.333787161206,16.1727847723568,301.086358543417,28759467.1387073,12.4175067901611,3.89088593671719,60.2869239807129,11.3243745006621,33.7775072533921,37.7438930174241,3.84042970337452,1.05466448848055,3235119.0578855,1.56553309137859,3.96476075660792,12.9484021768116,11.3521155147769,5.00394630594546
"18",132,102.616095417835,274.01061018202,13.2689875040147,304.228115250545,36034747.2993827,10.2543825149536,20.2467772293091,40.2385945892334,58.2343172264099,17.1139132755721,11.3497139366762,0.80554459466153,0.926126656248916,3014368.23855056,0.968357449380178,2.55186024202241,5.47108711981395,5.61286721799109,4.88280192258637
"19",73,148.620517832468,287.770149400499,14.8938872127454,305.894493681917,32222398.6928105,9.61066337585449,20.5371096038818,27.8429872131348,63.6516067504883,10.1793073996793,4.97710125770098,0.314511875222435,0.30320336480271,2400010.95376422,0.88105776892768,1.41002668592665,3.96538336859809,0.906266411675347,4.29045944114839
"20",225,182.020571506567,279.50852947659,15.6068137045701,305.744341830065,30215354.9019608,7.58801473617554,20.720177154541,25.3804591369629,62.7856993103027,6.2125788791859,3.49839298577956,0.369978882152715,0.269774461389484,1521299.62478811,0.500368001725939,1.08489198472765,2.95629398769803,0.618717176649306,5.41610040220442
"21",5,198.000576245308,272.578178466312,16.7427994932132,305.359179116091,28241692.3436041,6.43259579794748,20.9636537461054,23.6807929447719,64.0121616181873,8.73227795288751,3.48748060161404,0.430600868204851,0.171243757276577,693823.310805804,0.498604999720284,0.56096137818836,1.80719685046311,0.440248732808316,1.6094379124341
"22",148,105.916604110614,269.091810516447,17.4788594169226,302.202046114742,33575169.6623094,11.2024019360542,13.1697685292789,50.2439563274384,32.8204279747747,33.5438752872519,30.1700811399608,3.55548167921768,0.843607216755006,2479458.39893054,1.54327618122574,4.98687455309942,10.6360750124568,12.0622714613441,4.99721227376411
"23",224,160.551674059843,316.842062021891,14.7330098128838,305.034266666667,33853571.0239652,12.4238141822815,23.6364772033691,41.2823321533203,62.8432061767578,18.0447215726083,5.08941049269689,0.358309003932101,0.409463447107217,2818872.98474941,1.87070552825928,1.60147971259223,6.45684599982368,1.09080276489258,5.41164605185504
"24",308,188.169584746602,299.711592576769,16.6302950673096,304.817047494553,29313229.3028321,7.03535509109497,22.2076457214355,28.5004529571533,64.6350720214844,10.3659427347441,3.43285892062717,0.309749842848347,0.271838828370825,2380905.64028064,0.67997700797187,1.31414800855849,2.88347732543945,0.686485087076823,5.73009978297357
"25",35,220.426526986812,282.631174163818,17.6670002861818,304.765461002179,28769106.2091503,6.50988815307617,22.0531558227539,21.6580994033813,65.4830233764648,5.17525701556009,3.95663873743128,0.321014853266028,0.185544105543455,1493817.0539821,0.544338241153293,0.894983435736762,2.19759380764431,0.530315602620443,3.55534806148941
"26",22,244.913042625632,235.48385023329,19.056435836686,305.970236819172,24053141.2854027,7.0969327545166,22.3493246459961,22.8221377563477,66.935341796875,8.8680533953607,2.43684853356982,0.410049941025188,0.389932746308392,1994106.84221177,0.576495868062216,0.51027918270656,3.65730154264541,2.10249643598284,3.09104245335832
"27",39,255.605099098142,221.252738359239,19.6563639260001,307.129794117647,19845480.2559913,6.76848328113556,22.6852344512939,20.7319840908051,70.150301361084,8.50385820396113,2.14413794920348,0.377260806100867,0.226488939572731,870295.749796802,0.788676485968015,0.976984165623075,5.21540417688233,1.40759686636546,3.66356164612965
"28",699,48.086644803509,259.663767246285,20.8055048464687,301.346275190632,30245432.836329,20.4420782725016,4.0660922875007,78.7338682810466,9.5058997074763,29.8785424490075,56.1003457801511,6.90129620024411,0.99975133256749,3000339.84604644,7.56353656431985,5.71944007048255,21.4960848301176,13.3965719215217,6.54965074223381
"29",622,135.890239884976,332.863318600125,13.7913240400216,304.547298257081,32201601.6339869,11.5178703308105,23.2814691925049,44.7639401245117,62.2869677734375,29.4055644334156,6.76529686068311,0.34213033151738,0.543141031227292,3160690.65601549,1.76323234558105,2.64769242710537,6.81725980122884,3.74392326249017,6.43294009273918
"30",575,215.970733050352,308.852024586995,15.9999311066318,304.711707407407,27738863.8344225,7.16419124603271,20.8286294555664,31.6188861846924,64.8160577392578,12.2614602021159,4.4971337815273,0.35429363941128,0.222338005325585,1559066.96925677,0.855843777126736,0.973663872612847,2.32206763373481,0.48955323961046,6.35437004079735
"31",70,230.696367917198,289.018785536024,18.7346995693535,304.928046187364,28491732.4618736,7.64988250732422,22.321693649292,28.1231648254395,65.6058694458008,5.53801596241861,3.15581551445855,0.500227100104541,0.314182933914335,1821675.64754297,0.465184018876818,0.85094955444336,2.71465486314562,0.698148769802517,4.24849524204936
"32",20,240.457262272572,267.172694244385,19.6922132480145,304.882469063181,27662121.1328978,6.43049360275269,22.2189002227783,23.3432637786865,64.5163023376465,9.00549119351672,4.54046977667161,0.39302846547998,0.254568094892287,1642255.33769048,0.56180285135905,0.677216551038954,1.6779194132487,0.734405076768663,2.99573227355399
"33",7,252.725021860511,244.439349127875,19.4312904818853,305.480131154684,26536491.1764706,5.9314054107666,21.7965718841553,23.5063651275635,64.3859378051758,7.13533448174798,3.19728410132137,0.323896969056424,0.349648269184194,1983515.86782856,0.487537797292074,0.541319563123915,2.84534959581163,1.11263471815321,1.94591014905531
"34",108,281.283679273506,231.293777923584,19.7844231797589,306.793989978213,21452406.862745,7.32973585128784,22.7607231903076,25.7989617156982,66.7630422973633,9.75066552543993,2.93354914158951,0.3695101356212,0.257687049140643,1246484.45896861,0.73671689775255,0.466196348402235,3.11046599494086,0.823016425238715,4.68213122712422
"35",97,284.024096274402,219.255951165093,20.9162372265922,307.399983442266,20348059.4771242,6.62017141342163,23.2807888793945,25.6032507324219,68.1439352416992,10.413297375739,2.25645018636444,0.39773121725262,0.241885330428466,826201.857903567,0.665014334519704,0.627787491480509,2.62767806265089,0.692534154256185,4.57471097850338
"36",3,317.363346071912,217.833835222568,21.5897494010758,306.942938309827,19144363.6050912,5.46422004699707,21.7025238840204,17.7607954426816,69.1984979729903,10.4245817074965,1.8853551714398,0.413125414473565,0.2329375865681,712422.2991665,0.33716331871729,0.459439680271579,2.40995477681969,0.8249607170634,1.09861228866811
"37",348,44.9390016490856,276.349549322417,16.5702094264998,300.467343304843,29198029.8353909,15.7919371922811,5.24823171129593,77.7598368326823,12.9228908144511,26.196822249724,61.5626193439232,4.46232773254446,1.21843181695755,4590230.49434108,4.59582217307318,5.34194196867273,18.0225748788743,13.2649642566949,5.85220247977447
"38",464,161.892904133048,355.628538275825,13.9811763468233,303.785536601307,38947424.6187364,12.7593167114258,25.004001159668,55.9456097412109,61.0250032043457,23.3986271924881,5.73168043725284,0.472542225054434,0.509443742435218,4817000.5809731,1.1254713651869,2.13362436453501,8.02073547363281,3.09780386288961,6.13988455222626
"39",620,226.682046505438,332.722578074137,16.0918248544298,304.791854248366,29848980.0653595,9.19262447357178,22.2213670349121,39.6571311950684,64.5223625183105,12.3752418523677,7.07717120323652,0.383962089587022,0.387672573226814,2107447.78503977,0.726887961493598,1.49735173543294,3.7926175181071,0.724921349419488,6.42971947803914
"40",278,236.272297128982,301.474505767822,19.5994678802283,306.018442265795,28531953.1590414,8.70855209350586,21.9237609100342,39.8076629638672,65.5677900695801,10.3105641657285,4.69977387039749,0.664161551530893,0.464941805858153,1377086.48027112,0.656635638342963,0.84200087653266,3.38056915283203,0.61219714694553,5.62762111369064
"41",44,256.750103029244,280.550619252523,21.0238118169329,304.768484095861,26441000.1089326,8.47393856048584,21.7364984130859,28.200609664917,65.9114785766602,5.20024247228315,3.43887111522533,0.323598181895506,0.386507480029029,1303972.45219046,0.351036716037326,0.579643232557509,3.12641647338867,0.338792758517795,3.78418963391826
"42",1,254.397821110947,263.590928226047,21.3746838525931,305.352249455338,26802165.3594771,7.57070251464844,23.0694801330566,27.5178455352783,64.7698667907715,4.12414877050724,3.77042957447194,0.338671029658965,0.481070781892943,1504748.92277873,0.48786868625217,0.687324278089735,3.700414191352,0.527302059597439,0
"43",68,287.618303287967,248.963104722765,21.4408378397094,306.050305228758,24666248.9106752,8.33224073410034,23.224538192749,26.422878036499,65.1691915893555,8.89319094271277,3.248933529324,0.450223859430831,0.294608641975296,1486043.34301612,0.576121637556288,0.526653772989909,3.85108421325684,0.603636966281467,4.21950770517611
"44",142,305.274935144007,235.757942097982,21.5411143300268,306.792449019608,21058119.9346405,7.79731492996216,22.8862780761719,30.5030484008789,67.4764642333984,9.9625593234677,3.65464589436849,0.441427653777747,0.203275066569819,895517.066085557,0.700280486212836,0.646526150173611,2.74331034342448,0.448631490071615,4.95582705760126
"45",110,312.26257114274,226.710330437554,22.4910859857665,306.575951851852,21049122.4400871,7.85781270980835,23.1606996917725,25.8490850830078,68.0989868164063,11.8754190246128,2.38170171290268,0.400880613945149,0.195995424836604,1090372.92423131,0.677134537167019,0.752260199652778,3.96356093936496,0.51294667561849,4.70048036579242
"46",96,350.563680052209,227.866760660807,23.9473322264353,306.306664488017,21092354.248366,7.42449810028076,21.7382931518555,21.0957749176025,67.3100845336914,11.0243467880306,1.63034224333587,0.56318433686539,0.165202045509539,678316.869401995,0.542791096634335,0.658709735870361,3.2753429502911,0.390859976874457,4.56434819146784
"47",450,98.9550399688067,334.941909940154,16.4021214026104,302.134221132898,31393056.0742816,12.8223453868519,16.838723462224,59.9625004855069,44.56691395998,31.802986672726,23.4039746375346,0.832367208198439,1.17276849930116,4577583.83013701,2.14138924726332,3.97721912124091,7.76800431709785,9.25790930646989,6.10924758276437
"48",460,218.398975962826,356.309967498779,17.6652483717851,305.118755555556,33615994.8801743,9.10278093338013,21.4825791168213,49.5727420043945,63.1898027038574,19.4091602490169,7.0353492058648,0.363621894810094,0.36171362866134,1406034.39845065,0.580672851138645,0.79098255581326,1.86164316813151,0.606025509304471,6.13122648948314
"49",295,273.684248347775,330.873182440864,20.4021056419199,305.70714291939,31880038.1263617,10.2905920410156,20.6233130645752,46.7048623657227,64.8691560363769,6.88305743883335,8.18969236774209,0.747984506693688,0.229060881142584,990927.003146946,0.375174747043186,0.463575456407335,1.46619042290582,0.47625969780816,5.68697535633982
"50",89,273.075330042631,298.955209231907,22.7388310992968,305.584713071895,27374504.9019609,9.21908653259277,20.650665435791,38.4304779815674,65.8024948120117,6.24737832162769,4.64497282616886,0.425631791857985,0.407333865892037,1373877.69305233,0.375736711290148,0.356926735772027,3.62041936238607,0.323313293457031,4.48863636973214
"51",70,263.6972806317,282.261664530436,22.9457432592166,304.877420479303,26593988.5620915,8.5767822265625,22.1140592956543,30.3529174804688,65.8658679199219,7.714774698175,3.63490990156009,0.466866951670136,0.510576664245896,1679847.77293618,0.342511899736193,0.773148481580946,4.78892386542426,0.522332916259766,4.24849524204936
"52",76,269.283085418642,268.605138261583,23.8518157919248,305.717905882353,26436347.4945532,8.64542066574097,23.3499606323242,36.6592813873291,65.2029405212402,11.843766525985,3.61237092759874,0.561393158847903,0.516047034616283,1869423.96514157,0.644886792500814,0.895078608194987,5.06504531012641,0.672264997694227,4.33073334028633
"53",35,277.305894445594,260.297874603272,23.6322131196658,306.539503485839,22119172.5490196,8.16922666549683,23.7426393890381,30.5557239532471,67.3486404418945,10.7471193991499,3.43072660281334,0.477832729198314,0.264488138465243,1221424.67925433,0.722063363393148,0.790557445949978,2.97145491706,0.658429768880208,3.55534806148941
"54",51,317.126967335217,249.8816212972,23.9428726148605,305.703885185185,23164219.4989105,7.52977043151855,22.9722431945801,27.3339722442627,66.3226672363281,11.8377328052529,4.24930143756631,0.249965070853999,0.325033575405484,1335338.39264095,0.745141887664795,0.516588812934028,3.66575812445746,0.584940863715278,3.93182563272433
"55",5,345.033516395426,243.215098249647,24.5833069192039,306.033715250545,21907184.422658,6.23483922958374,22.2300632476807,25.5337673950195,67.1471029663086,10.1486089016224,3.39695478274498,0.451124010144928,0.176871362866124,990136.649721525,0.591921439700657,0.6274866994222,4.62966903686523,0.330529547797309,1.6094379124341
"56",79,361.70479823595,244.28109653049,27.3585572918256,306.174420915033,21809726.4705882,7.05057874679565,22.0771710968018,26.743337020874,67.3955001831055,11.5902078855502,2.37860714947736,0.566521234659501,0.224519728879198,879298.051319185,0.687193219926622,0.786239166259766,5.65647772047255,0.637230665418837,4.36944785246702
"57",74,382.888020408966,240.355675116645,26.6696153034104,306.120334640523,21455384.8583879,7.64026153564453,21.9760015106201,24.3005216217041,67.6217456054687,14.4695277116793,2.19389831542969,0.583740145424266,0.258790825465988,947450.060517893,0.700786707136366,0.671371205647786,4.60978626251221,0.728246222601997,4.30406509320417
"58",10,436.938617906491,230.798647155762,24.5582278164228,305.277837254902,22400711.2200436,7.45693395614624,21.2496092224121,23.0553884506226,67.3833764648437,16.8827943418387,1.91877699863764,0.444100637112135,0.28286882110869,686730.501089245,0.383937324947781,0.593362392849392,2.33140530056424,0.404981825086806,2.30258509299405
"59",14,408.669874587421,229.001033924244,24.2681917760659,305.361498502179,21643505.5827887,8.45995634794235,21.6881266434987,21.8257469336192,68.2862011591593,17.2807771980009,1.68398578108794,0.400176307836165,0.251233883561145,685183.987387292,0.400323946072311,0.587923216220563,1.96764233475009,0.644899310510625,2.63905732961526
"60",210,40.1061027338704,277.362896347046,18.8500823705046,300.634521604938,36916120.9150327,12.041537920634,2.72077867181294,76.4047005971273,6.82552554576912,23.7770763338838,78.2292416226927,1.15319104754111,1.56670424332283,3737539.33045441,2.04172529739047,3.46103573477344,10.2796459672312,9.05131651419799,5.34710753071747
"61",565,102.003232442736,389.502606409567,17.5590184324974,303.935480392157,36924656.2438107,9.00556023915609,17.9434511041641,55.2788693110148,50.9647527885437,31.10414371972,13.0408904557891,0.493015914672429,0.699351733928097,1186926.57197546,1.13041523989862,2.75581841789482,5.49082687544444,7.0415595509786,6.33682573114644
"62",184,239.322103105007,384.266646338569,20.885183613959,305.429724618736,36932661.9825708,9.37895936965942,21.3962415313721,45.925330657959,62.3846708679199,23.0963614249701,10.7992002454216,0.796147962518641,0.24123650447834,1019334.54369402,0.683012716505263,0.625974917941623,2.44053631252713,0.519396803114149,5.21493575760899
"63",409,268.144646005342,323.401955040826,24.6181047261835,305.644555555556,31045399.4553377,9.4208415222168,21.2265478515625,46.7212799072266,64.2595021057129,8.92916738108398,7.93797349152742,0.465584674872356,0.260549406923254,1211294.45654797,0.395078839196099,0.452374860975478,2.0535184817844,0.479746636284722,6.0137151560428
"64",205,236.40423208087,297.964548390706,25.9137881693611,306.047963398693,27222063.3986928,8.71412111282349,21.9241192626953,48.0484907531738,65.66072265625,11.9049472269026,3.83709718303916,0.656475742011218,0.470911934156294,1426194.23868301,0.442138271331787,0.660516611735026,5.3598474460178,0.554880676269531,5.32300997913841
"65",174,269.04135426006,285.413382297092,26.7415385116471,306.886638997821,26021235.1851851,7.79091775894165,22.1936985778809,50.5804290771484,65.5898773193359,12.2171359500884,2.80191933149173,0.503155291051041,0.308891793754534,1222425.61123197,0.596409238179525,0.793100848727756,4.63547437879774,0.733630710177951,5.15905529921453
"66",256,311.864657036441,280.586179402669,26.2096009265052,305.872059694989,25048963.2897605,8.71706035614014,23.0763739013672,40.9991090393066,65.6592935180664,10.9706771914845,2.83970202033903,0.655385840969321,0.436590970709279,2019964.60905342,0.846342608133952,0.702169002956814,4.83049725850423,1.01223324245877,5.54517744447956
"67",149,324.374585726063,274.177307281494,24.9555267810822,304.971054030501,26667334.2047929,9.53670637130737,23.2554541778564,31.1942837524414,65.1233596801758,10.1012947823808,3.38890551531756,0.417255563853699,0.36365374001453,1623437.14596937,0.661946690877279,0.420334837171767,5.20756916469998,0.531140713161892,5.00394630594546
"68",150,355.303018438416,259.971712443034,25.0513865484132,305.270588671024,24367669.9346404,7.62874448776245,22.6242791748047,32.0152676391602,66.0556958007813,11.8282259269908,2.9606443635917,0.42593169444873,0.323805398208645,1237825.829097,0.875748327043321,0.610250676472982,4.91913273281521,0.587300720214844,5.01063529409626
"69",207,323.100562310409,251.509841715495,26.2481363434262,306.228852287582,22114976.1437909,8.32223447799683,23.7822451782227,35.5989775085449,67.3747204589844,9.30270450728936,1.92204205925082,0.528636473608606,0.249670128298195,1268235.70564016,1.07966831207275,0.917169308132596,4.45452388339573,0.565894707573785,5.33271879326537
"70",136,336.648436611772,250.486851433648,27.058987663322,306.546513507625,20773604.466231,9.55327117919922,23.7601667022705,35.754993057251,66.7568609619141,10.7246672794193,2.33078634003062,0.484565804563923,0.26788971193415,1218271.1086902,1.55775397618612,0.921175604926215,5.73062715318468,0.876931830512153,4.91265488573605
"71",52,347.791184687503,241.695683492025,25.7358664210637,306.038954466231,21332535.1851852,6.68831935882568,22.6202196502686,29.6394526672363,67.9780648803711,10.8089720515299,2.37715669985171,0.460661206863544,0.133564076494803,786094.674412823,0.537415731218126,0.704102605183919,6.4858379957411,0.504490898980035,3.95124371858143
"72",7,352.070310387374,237.646599275094,25.2006499414091,305.904307824982,20480085.1034858,7.1949257850647,22.2273986339569,25.7479556401571,69.236720085144,8.74293136235718,2.05595987197023,0.461244023893508,0.194703063311238,686765.918269263,0.775618359951115,0.748537100181378,6.19211651563014,0.757455316927067,1.94591014905531
"73",758,48.2026055339196,313.811444348759,20.3956807194999,301.525894527746,35853683.3923389,13.1435515880585,8.22992135124171,77.9923607508342,21.9404681029127,32.1475383226211,66.6558888423169,2.50047923268189,0.914517740429508,2716827.71100924,4.29115870380528,4.80773942138222,17.838066300261,12.7468002330325,6.63068338564237
"74",309,157.733261932916,416.523091600206,20.2613631428434,304.785971895425,39004552.832244,8.14660385131836,22.638811340332,50.9819815063477,61.4226075744629,25.7674787595078,11.0332931122956,0.882310951254071,0.347081336238202,878398.390220275,0.559490896860758,1.01739768134223,2.36341318766276,1.08251990424262,5.73334127689775
"75",392,219.71005507102,363.797445543077,25.6828832959699,305.488809150327,34078539.2156864,9.6601869392395,21.1018575286865,46.4287821960449,62.8136422729492,19.3036355560337,9.84819472513081,0.692014555091018,0.261262938755747,1228537.36383433,0.505553133222792,0.439948883056641,1.14914867824978,0.400897148980035,5.97126183979046
"76",463,232.539522335749,320.978882022434,27.6971413163666,305.842132026144,30728388.453159,8.86079738616943,21.2115062713623,47.6406021118164,64.4732788085937,15.704429843205,5.84135612770363,0.482914036367987,0.336342144759112,1134196.87726929,0.424207399156359,0.529347593519423,3.94780224270291,0.54386233859592,6.13772705408623
"77",524,273.892694798253,300.818267313639,27.7294608185026,306.445259477124,27365668.7363832,9.27673887252808,22.2666013336182,57.2283302307129,66.0293237304687,13.4790169929511,3.92991841822495,0.328029200357718,0.278598402323881,1239432.38925189,0.907259404924181,0.62463752746582,6.62116882324219,0.626541917588976,6.26149168432104
"78",149,319.062396895997,294.344822709825,28.6025326426824,306.377922657952,23216328.9760348,8.99173587799072,22.6914036560059,46.8641091918945,67.3751831054688,9.86356546664454,2.83163095733266,0.392690876236668,0.232495642701505,945915.976760966,0.472085325453017,0.516142196655273,2.36366851806641,0.541160244411892,5.00394630594546
"79",89,349.686851471844,288.306449279785,27.4919863912794,305.050411111111,27264657.7342047,9.63229030609131,23.4507820892334,48.09345703125,65.0011730957031,9.77957194940902,2.86933284053096,0.445193584818898,0.545740401839776,1963727.16049373,0.471350534227159,0.553838645087348,3.04739874945747,0.888425089518229,4.48863636973214
"80",224,332.052007173691,272.852036709256,26.0899970049328,304.769427015251,25874344.6623092,9.44749395370483,23.8712434387207,42.3481439208984,64.9658372497559,12.8905664282571,3.12835131986641,0.442600663473577,0.338836189784538,1310692.97990795,0.918481214311388,0.898400709364149,3.89828774346246,0.704108242458767,5.41164605185504
"81",22,306.904143545372,266.246866166856,27.6916116049555,305.993369498911,22092245.0980392,9.11233406066895,23.8040487670898,39.781685256958,66.832248840332,11.8264494898958,2.8861705337336,0.547367514710368,0.387714475913799,1145144.44444424,1.20308929443359,0.730250854492187,4.87617732577854,0.747781812879774,3.09104245335832
"82",153,332.935652444138,263.157091996935,28.2348446374469,305.445198257081,22079147.3856208,8.4384720993042,23.1755875396729,35.4811656951904,66.5882760620117,13.0593410531497,2.75617457825461,0.614069186463768,0.246979084967318,1363556.77801974,0.89284539964464,0.639286999172635,5.63920903523763,0.834210730658637,5.03043792139244
"83",143,356.275168676801,252.83313530816,27.8893948634466,305.435124183007,21158321.6775599,7.14142139434814,22.4935736846924,28.6194641876221,66.9586270141602,10.6055081378944,2.21343133808654,0.506193967307055,0.25277923021061,1108041.52747499,0.592270800272624,0.673235999213325,4.09103237575955,0.494854397243924,4.96284463025991
"84",202,360.121080884692,246.528111216227,26.9680251193047,305.240277995643,21058872.5490196,6.89572839736938,22.1449697875977,24.4080793762207,67.1694644165039,13.1245942187592,1.29852696336346,0.402676051435647,0.177766106874848,579340.385197239,0.369383601612515,0.50892464849684,3.31127536879646,0.462505349053277,5.30826769740121
"85",866,9.2469227106849,276.251351594925,20.9145590797872,300.089684398451,28269837.7360215,16.2135063171387,3.66862137864033,86.3823791503906,8.76841915895542,8.20005858404327,82.1160998709092,3.11862343413692,1.17739033711913,6440298.87623663,5.45872163348728,3.93862093740276,15.2010044331021,9.70193062914072,6.76388490856244
"86",327,63.5887110090565,398.091348809136,20.5649258631199,303.861108714597,40196544.7984749,8.93731023867925,21.117717051506,54.7814685503642,55.0314682579041,23.3571515975669,20.3328924943194,1.22040478877765,0.572517404986706,1317271.97151366,0.644298150031655,2.68817530194918,4.25173496979254,5.94309012068643,5.78996017089725
"87",349,202.330961865819,391.882549557156,25.4463088654899,304.799890849673,37501441.8300653,9.51922271728516,21.4269632720947,47.0203848266602,62.5113505554199,24.5974774670632,8.60556227884175,0.64700927424041,0.280285838779964,1446500.61728361,0.411679316626655,0.91425532023112,1.86283906724718,0.41667224460178,5.85507192220243
"88",271,261.428297080657,364.587574717204,28.2974752359634,305.405130283224,33714637.037037,9.38035266876221,20.8143128967285,43.9861462402344,63.3035974121094,12.3415597749951,9.28773591971692,0.670136354935341,0.201194625998533,1450470.20091973,0.429195683797201,0.456578920152452,1.84995325724284,0.440804324679905,5.6021188208797
"89",370,259.091636917195,338.251806301541,29.2123705851065,305.674296949891,28837881.0457515,8.66389738082886,22.541150970459,53.8991491699219,65.4490019226074,15.4136865458639,6.76013076405466,0.548685243026312,0.214166255144022,1579838.22319024,0.607247539096408,0.577689954969618,3.84143586900499,0.721345638699002,5.91350300563827
